Území,Ukazatel,Roky,value
Česko,Rozvody,2016,24996.0
Česko,Rozvody,2017,25755.0
Česko,Rozvody,2018,24313.0
Česko,Rozvody,2019,24141.0
Česko,Rozvody,2020,21734.0
Česko,Rozvody,2021,21107.0
Česko,Rozvody,2022,19846.0
Česko,Rozvody,2023,19453.0
Česko,Rozvody,2024,20796.0
Česko,1. rozvod muže,2016,20068.0
Česko,1. rozvod muže,2017,20787.0
Česko,1. rozvod muže,2018,19677.0
Česko,1. rozvod muže,2019,19506.0
Česko,1. rozvod muže,2020,17612.0
Česko,1. rozvod muže,2021,17120.0
Česko,1. rozvod muže,2022,15985.0
Česko,1. rozvod muže,2023,15715.0
Česko,1. rozvod muže,2024,17030.0
Česko,2. a další rozvod muže,2016,4928.0
Česko,2. a další rozvod muže,2017,4968.0
Česko,2. a další rozvod muže,2018,4636.0
Česko,2. a další rozvod muže,2019,4635.0
Česko,2. a další rozvod muže,2020,4122.0
Česko,2. a další rozvod muže,2021,3987.0
Česko,2. a další rozvod muže,2022,3861.0
Česko,2. a další rozvod muže,2023,3738.0
Česko,2. a další rozvod muže,2024,3766.0
Česko,1. rozvod ženy,2016,20194.0
Česko,1. rozvod ženy,2017,20957.0
Česko,1. rozvod ženy,2018,19774.0
Česko,1. rozvod ženy,2019,19797.0
Česko,1. rozvod ženy,2020,17685.0
Česko,1. rozvod ženy,2021,17215.0
Česko,1. rozvod ženy,2022,16028.0
Česko,1. rozvod ženy,2023,15846.0
Česko,1. rozvod ženy,2024,17053.0
Česko,2. a další rozvod ženy,2016,4802.0
Česko,2. a další rozvod ženy,2017,4798.0
Česko,2. a další rozvod ženy,2018,4539.0
Česko,2. a další rozvod ženy,2019,4344.0
Česko,2. a další rozvod ženy,2020,4049.0
Česko,2. a další rozvod ženy,2021,3892.0
Česko,2. a další rozvod ženy,2022,3818.0
Česko,2. a další rozvod ženy,2023,3607.0
Česko,2. a další rozvod ženy,2024,3743.0
Česko,Rozvody manželství s nezletilými dětmi,2016,14726.0
Česko,Rozvody manželství s nezletilými dětmi,2017,15196.0
Česko,Rozvody manželství s nezletilými dětmi,2018,14193.0
Česko,Rozvody manželství s nezletilými dětmi,2019,14236.0
Česko,Rozvody manželství s nezletilými dětmi,2020,12719.0
Česko,Rozvody manželství s nezletilými dětmi,2021,12854.0
Česko,Rozvody manželství s nezletilými dětmi,2022,11468.0
Česko,Rozvody manželství s nezletilými dětmi,2023,11263.0
Česko,Rozvody manželství s nezletilými dětmi,2024,12030.0
Česko,Úhrnná rozvodovost (%),2016,45.2394423961
Česko,Úhrnná rozvodovost (%),2017,47.1552675601
Česko,Úhrnná rozvodovost (%),2018,44.8214830026
Česko,Úhrnná rozvodovost (%),2019,44.803765552
Česko,Úhrnná rozvodovost (%),2020,40.5557756884
Česko,Úhrnná rozvodovost (%),2021,39.7489128662
Česko,Úhrnná rozvodovost (%),2022,37.7002493758
Česko,Úhrnná rozvodovost (%),2023,37.12532911
Česko,Úhrnná rozvodovost (%),2024,39.98654677
Česko,Podíl rozvodů vyššího pořadí mužů (%),2016,19.71515442
Česko,Podíl rozvodů vyššího pořadí mužů (%),2017,19.28945836
Česko,Podíl rozvodů vyššího pořadí mužů (%),2018,19.06798832
Česko,Podíl rozvodů vyššího pořadí mužů (%),2019,19.19970175
Česko,Podíl rozvodů vyššího pořadí mužů (%),2020,18.9656759
Česko,Podíl rozvodů vyššího pořadí mužů (%),2021,18.88946795
Česko,Podíl rozvodů vyššího pořadí mužů (%),2022,19.45480198
Česko,Podíl rozvodů vyššího pořadí mužů (%),2023,19.21554516
Česko,Podíl rozvodů vyššího pořadí mužů (%),2024,18.10925178
Česko,Podíl rozvodů vyššího pořadí žen (%),2016,19.21107377
Česko,Podíl rozvodů vyššího pořadí žen (%),2017,18.62939235
Česko,Podíl rozvodů vyššího pořadí žen (%),2018,18.6690248
Česko,Podíl rozvodů vyššího pořadí žen (%),2019,17.99428358
Česko,Podíl rozvodů vyššího pořadí žen (%),2020,18.62979663
Česko,Podíl rozvodů vyššího pořadí žen (%),2021,18.4393803
Česko,Podíl rozvodů vyššího pořadí žen (%),2022,19.23813363
Česko,Podíl rozvodů vyššího pořadí žen (%),2023,18.54212718
Česko,Podíl rozvodů vyššího pořadí žen (%),2024,17.99865359
