Území;Ukazatel;Roky;value
Česko;Rezervy na neživotní pojištění - rezerva na nezasloužené pojistné;2018;32441.17
Česko;Rezervy na neživotní pojištění - rezerva na nezasloužené pojistné;2019;34549.011
Česko;Rezervy na neživotní pojištění - rezerva na nezasloužené pojistné;2020;35803.236
Česko;Rezervy na neživotní pojištění - rezerva na nezasloužené pojistné;2021;39975.364
Česko;Rezervy na neživotní pojištění - rezerva na nezasloužené pojistné;2022;43048.214
Česko;Rezervy na neživotní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2018;89537.61
Česko;Rezervy na neživotní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2019;91120.146
Česko;Rezervy na neživotní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2020;93330.538
Česko;Rezervy na neživotní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2021;108680.11
Česko;Rezervy na neživotní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2022;111787.037
Česko;Rezervy na neživotní pojištění - rezerva na bonusy a slevy;2018;1495.445
Česko;Rezervy na neživotní pojištění - rezerva na bonusy a slevy;2019;1601.237
Česko;Rezervy na neživotní pojištění - rezerva na bonusy a slevy;2020;1618.604
Česko;Rezervy na neživotní pojištění - rezerva na bonusy a slevy;2021;1559.674
Česko;Rezervy na neživotní pojištění - rezerva na bonusy a slevy;2022;1579.327
Česko;Rezervy na neživotní pojištění - ostatní technické rezervy na neživotní pojištění;2018;2108.914
Česko;Rezervy na neživotní pojištění - ostatní technické rezervy na neživotní pojištění;2019;248.321
Česko;Rezervy na neživotní pojištění - ostatní technické rezervy na neživotní pojištění;2020;393.369
Česko;Rezervy na neživotní pojištění - ostatní technické rezervy na neživotní pojištění;2021;340.136
Česko;Rezervy na neživotní pojištění - ostatní technické rezervy na neživotní pojištění;2022;383.902
Česko;Rezervy na životní pojištění - rezerva na nezasloužené pojistné;2018;1307.506
Česko;Rezervy na životní pojištění - rezerva na nezasloužené pojistné;2019;1261.195
Česko;Rezervy na životní pojištění - rezerva na nezasloužené pojistné;2020;1262.934
Česko;Rezervy na životní pojištění - rezerva na nezasloužené pojistné;2021;1468.198
Česko;Rezervy na životní pojištění - rezerva na nezasloužené pojistné;2022;1517.116
Česko;Rezervy na životní pojištění - rezerva na životní pojištění;2018;161962.126
Česko;Rezervy na životní pojištění - rezerva na životní pojištění;2019;155356.195
Česko;Rezervy na životní pojištění - rezerva na životní pojištění;2020;152963.976
Česko;Rezervy na životní pojištění - rezerva na životní pojištění;2021;156302.063
Česko;Rezervy na životní pojištění - rezerva na životní pojištění;2022;143295.304
Česko;Rezervy na životní pojištění - rezerva životních pojištění, kde jsou nositelem investičního rizika pojistníci;2018;88285.936
Česko;Rezervy na životní pojištění - rezerva životních pojištění, kde jsou nositelem investičního rizika pojistníci;2019;98404.72
Česko;Rezervy na životní pojištění - rezerva životních pojištění, kde jsou nositelem investičního rizika pojistníci;2020;100286.866
Česko;Rezervy na životní pojištění - rezerva životních pojištění, kde jsou nositelem investičního rizika pojistníci;2021;110945.126
Česko;Rezervy na životní pojištění - rezerva životních pojištění, kde jsou nositelem investičního rizika pojistníci;2022;97292.557
Česko;Rezervy na životní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2018;13328.172
Česko;Rezervy na životní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2019;12394.535
Česko;Rezervy na životní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2020;13486.742
Česko;Rezervy na životní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2021;14733.385
Česko;Rezervy na životní pojištění - rezerva na pojistná plnění nevyřízených pojistných událostí;2022;14145.259
Česko;Rezervy na životní pojištění - rezerva na bonusy a slevy;2018;4105.543
Česko;Rezervy na životní pojištění - rezerva na bonusy a slevy;2019;4489.837
Česko;Rezervy na životní pojištění - rezerva na bonusy a slevy;2020;4645.353
Česko;Rezervy na životní pojištění - rezerva na bonusy a slevy;2021;5355.419
Česko;Rezervy na životní pojištění - rezerva na bonusy a slevy;2022;7693.786
Česko;Rezervy na životní pojištění - ostatní technické rezervy na životní pojištění;2018;3688.475
Česko;Rezervy na životní pojištění - ostatní technické rezervy na životní pojištění;2019;3933.18
Česko;Rezervy na životní pojištění - ostatní technické rezervy na životní pojištění;2020;4303.27
Česko;Rezervy na životní pojištění - ostatní technické rezervy na životní pojištění;2021;3313.926
Česko;Rezervy na životní pojištění - ostatní technické rezervy na životní pojištění;2022;2161.838
