Území,Ukazatel,Roky,value
Česko,Výroba elektřiny celkem (GWh),2024,73881.775
Česko,Výroba elektřiny celkem (GWh),2023,77245.787
Česko,Výroba elektřiny celkem (GWh),2022,84848.14
Česko,Výroba elektřiny celkem (GWh),2021,85016.0
Česko,Výroba elektřiny celkem (GWh),2020,81517.0
Česko,Výroba elektřiny celkem (GWh),2019,87031.0
Česko,Výroba elektřiny celkem (GWh),2018,88032.0
Česko,Výroba elektřiny - tepelné elektrárny,2024,36291.343
Česko,Výroba elektřiny - tepelné elektrárny,2023,39506.288
Česko,Výroba elektřiny - tepelné elektrárny,2022,47475.553
Česko,Výroba elektřiny - tepelné elektrárny,2021,47813.0
Česko,Výroba elektřiny - tepelné elektrárny,2020,45051.0
Česko,Výroba elektřiny - tepelné elektrárny,2019,50598.0
Česko,Výroba elektřiny - tepelné elektrárny,2018,52464.0
Česko,Výroba elektřiny - vodní elektrárny,2024,3584.572
Česko,Výroba elektřiny - vodní elektrárny,2023,3416.997
Česko,Výroba elektřiny - vodní elektrárny,2022,3083.174
Česko,Výroba elektřiny - vodní elektrárny,2021,3620.0
Česko,Výroba elektřiny - vodní elektrárny,2020,3437.0
Česko,Výroba elektřiny - vodní elektrárny,2019,3175.0
Česko,Výroba elektřiny - vodní elektrárny,2018,2679.0
Česko,Výroba elektřiny - větrné elektrárny,2024,716.81
Česko,Výroba elektřiny - větrné elektrárny,2023,701.606
Česko,Výroba elektřiny - větrné elektrárny,2022,641.331
Česko,Výroba elektřiny - větrné elektrárny,2021,602.0
Česko,Výroba elektřiny - větrné elektrárny,2020,699.0
Česko,Výroba elektřiny - větrné elektrárny,2019,700.0
Česko,Výroba elektřiny - větrné elektrárny,2018,609.0
Česko,Výroba elektřiny - solární elektrárny,2024,3592.654
Česko,Výroba elektřiny - solární elektrárny,2023,3210.432
Česko,Výroba elektřiny - solární elektrárny,2022,2626.272
Česko,Výroba elektřiny - solární elektrárny,2021,2250.0
Česko,Výroba elektřiny - solární elektrárny,2020,2287.0
Česko,Výroba elektřiny - solární elektrárny,2019,2312.0
Česko,Výroba elektřiny - solární elektrárny,2018,2359.0
Česko,Výroba elektřiny - jaderné elektrárny,2024,29696.397
Česko,Výroba elektřiny - jaderné elektrárny,2023,30410.464
Česko,Výroba elektřiny - jaderné elektrárny,2022,31021.81
Česko,Výroba elektřiny - jaderné elektrárny,2021,30731.0
Česko,Výroba elektřiny - jaderné elektrárny,2020,30043.0
Česko,Výroba elektřiny - jaderné elektrárny,2019,30246.0
Česko,Výroba elektřiny - jaderné elektrárny,2018,29921.0
Česko,"Saldo dovozu (+), vývozu (-) (GWh)",2024,-6659.431
Česko,"Saldo dovozu (+), vývozu (-) (GWh)",2023,-9183.573
Česko,"Saldo dovozu (+), vývozu (-) (GWh)",2022,-13528.838
Česko,"Saldo dovozu (+), vývozu (-) (GWh)",2021,-11075.0
Česko,"Saldo dovozu (+), vývozu (-) (GWh)",2020,-10153.0
Česko,"Saldo dovozu (+), vývozu (-) (GWh)",2019,-13097.0
Česko,"Saldo dovozu (+), vývozu (-) (GWh)",2018,-13907.0
Česko,Vlastní spotřeba na výrobu elektrické energie (GWh),2024,4899.356
Česko,Vlastní spotřeba na výrobu elektrické energie (GWh),2023,6166.061
Česko,Vlastní spotřeba na výrobu elektrické energie (GWh),2022,6652.745
