Území,Ukazatel,Roky,value
Česko,Stavy skotu (ks),2016,1415658.0
Česko,Stavy skotu (ks),2017,1421242.0
Česko,Stavy skotu (ks),2018,1415770.0
Česko,Stavy skotu (ks),2019,1418106.0
Česko,Stavy skotu (ks),2020,1404117.0
Česko,Stavy skotu (ks),2021,1406430.0
Česko,Stavy skotu (ks),2022,1421254.0
Česko,Stavy skotu (ks),2023,1369593.0
Česko,Stavy skotu (ks),2024,1397414.0
Česko,Stavy krav (ks),2016,583747.0
Česko,Stavy krav (ks),2017,585897.0
Česko,Stavy krav (ks),2018,587322.0
Česko,Stavy krav (ks),2019,590518.0
Česko,Stavy krav (ks),2020,585897.0
Česko,Stavy krav (ks),2021,585904.0
Česko,Stavy krav (ks),2022,587859.0
Česko,Stavy krav (ks),2023,568472.0
Česko,Stavy krav (ks),2024,579648.0
Česko,Stavy prasat (ks),2016,1609945.0
Česko,Stavy prasat (ks),2017,1490775.0
Česko,Stavy prasat (ks),2018,1557218.0
Česko,Stavy prasat (ks),2019,1544084.0
Česko,Stavy prasat (ks),2020,1499307.0
Česko,Stavy prasat (ks),2021,1518402.0
Česko,Stavy prasat (ks),2022,1432824.0
Česko,Stavy prasat (ks),2023,1362275.0
Česko,Stavy prasat (ks),2024,1421823.0
Česko,Stavy prasnic (ks),2016,97092.0
Česko,Stavy prasnic (ks),2017,91114.0
Česko,Stavy prasnic (ks),2018,92220.0
Česko,Stavy prasnic (ks),2019,90889.0
Česko,Stavy prasnic (ks),2020,87710.0
Česko,Stavy prasnic (ks),2021,90477.0
Česko,Stavy prasnic (ks),2022,80756.0
Česko,Stavy prasnic (ks),2023,79097.0
Česko,Stavy prasnic (ks),2024,80478.0
Česko,Stavy drůbeže (ks),2016,21313958.0
Česko,Stavy drůbeže (ks),2017,21494347.0
Česko,Stavy drůbeže (ks),2018,23572784.0
Česko,Stavy drůbeže (ks),2019,22979360.0
Česko,Stavy drůbeže (ks),2020,24247371.0
Česko,Stavy drůbeže (ks),2021,23808531.0
Česko,Stavy drůbeže (ks),2022,23026197.0
Česko,Stavy drůbeže (ks),2023,
Česko,Stavy drůbeže (ks),2024,
Česko,Stavy drůbeže vč. pštrosů (ks),2016,
Česko,Stavy drůbeže vč. pštrosů (ks),2017,
Česko,Stavy drůbeže vč. pštrosů (ks),2018,
Česko,Stavy drůbeže vč. pštrosů (ks),2019,
Česko,Stavy drůbeže vč. pštrosů (ks),2020,
Česko,Stavy drůbeže vč. pštrosů (ks),2021,
Česko,Stavy drůbeže vč. pštrosů (ks),2022,
Česko,Stavy drůbeže vč. pštrosů (ks),2023,21956942.0
Česko,Stavy drůbeže vč. pštrosů (ks),2024,25875271.0
Česko,Výroba hovězího masa (t),2016,71932.477
Česko,Výroba hovězího masa (t),2017,67714.013
Česko,Výroba hovězího masa (t),2018,71578.731
Česko,Výroba hovězího masa (t),2019,72892.232
Česko,Výroba hovězího masa (t),2020,72518.351
Česko,Výroba hovězího masa (t),2021,72552.361
Česko,Výroba hovězího masa (t),2022,68582.925
Česko,Výroba hovězího masa (t),2023,70229.573
Česko,Výroba hovězího masa (t),2024,68830.748
Česko,Výroba vepřového masa (t),2016,220334.241
Česko,Výroba vepřového masa (t),2017,211000.709
Česko,Výroba vepřového masa (t),2018,210910.456
Česko,Výroba vepřového masa (t),2019,209603.926
Česko,Výroba vepřového masa (t),2020,211435.906
Česko,Výroba vepřového masa (t),2021,217007.896
Česko,Výroba vepřového masa (t),2022,208634.157
Česko,Výroba vepřového masa (t),2023,197858.886
Česko,Výroba vepřového masa (t),2024,211588.345
Česko,Výroba drůbežího masa (t),2016,156492.251
Česko,Výroba drůbežího masa (t),2017,244638.636
Česko,Výroba drůbežího masa (t),2018,252983.847
Česko,Výroba drůbežího masa (t),2019,258686.316
Česko,Výroba drůbežího masa (t),2020,262774.016
Česko,Výroba drůbežího masa (t),2021,272614.154
Česko,Výroba drůbežího masa (t),2022,261527.154
Česko,Výroba drůbežího masa (t),2023,167686.969
Česko,Výroba drůbežího masa (t),2024,169534.052
Česko,Průměrná roční dojivost (litr na dojnici),2016,8061.3055867659
Česko,Průměrná roční dojivost (litr na dojnici),2017,8222.4788601191
Česko,Průměrná roční dojivost (litr na dojnici),2018,8525.6654749635
Česko,Průměrná roční dojivost (litr na dojnici),2019,8471.4095258533
Česko,Průměrná roční dojivost (litr na dojnici),2020,8892.8243388816
Česko,Průměrná roční dojivost (litr na dojnici),2021,8915.7471117999
Česko,Průměrná roční dojivost (litr na dojnici),2022,9084.2868249191
Česko,Průměrná roční dojivost (litr na dojnici),2023,9351.8335222697
Česko,Průměrná roční dojivost (litr na dojnici),2024,9573.4627701088
Česko,Průměrný počet odchovaných selat (na prasnici),2016,26.903371896
Česko,Průměrný počet odchovaných selat (na prasnici),2017,27.8605558064
Česko,Průměrný počet odchovaných selat (na prasnici),2018,28.1600767592
Česko,Průměrný počet odchovaných selat (na prasnici),2019,28.8556560943
Česko,Průměrný počet odchovaných selat (na prasnici),2020,29.2972690925
Česko,Průměrný počet odchovaných selat (na prasnici),2021,28.7757691773
Česko,Průměrný počet odchovaných selat (na prasnici),2022,29.2141964675
Česko,Průměrný počet odchovaných selat (na prasnici),2023,29.4695961947
Česko,Průměrný počet odchovaných selat (na prasnici),2024,29.8997080401
Česko,Průměrná roční snáška konzumních vajec (na nosnici),2016,302.590974328
Česko,Průměrná roční snáška konzumních vajec (na nosnici),2017,308.9582973706
Česko,Průměrná roční snáška konzumních vajec (na nosnici),2018,309.7229807458
Česko,Průměrná roční snáška konzumních vajec (na nosnici),2019,305.902873933
Česko,Průměrná roční snáška konzumních vajec (na nosnici),2020,309.6760838125
Česko,Průměrná roční snáška konzumních vajec (na nosnici),2021,311.9327424019
Česko,Průměrná roční snáška konzumních vajec (na nosnici),2022,307.4376229515
Česko,Průměrná roční snáška konzumních vajec (na nosnici),2023,315.3475375895
Česko,Průměrná roční snáška konzumních vajec (na nosnici),2024,313.9676098114
Česko,Výroba jatečného skotu (t živé hm.),2016,173341.96
Česko,Výroba jatečného skotu (t živé hm.),2017,165650.021
Česko,Výroba jatečného skotu (t živé hm.),2018,173982.335
Česko,Výroba jatečného skotu (t živé hm.),2019,167902.15
Česko,Výroba jatečného skotu (t živé hm.),2020,164974.175
Česko,Výroba jatečného skotu (t živé hm.),2021,164758.872
Česko,Výroba jatečného skotu (t živé hm.),2022,170163.683
Česko,Výroba jatečného skotu (t živé hm.),2023,170359.372
Česko,Výroba jatečného skotu (t živé hm.),2024,176608.758
Česko,Výroba jatečných prasat (t živé hm.),2016,310513.535
Česko,Výroba jatečných prasat (t živé hm.),2017,293847.982
Česko,Výroba jatečných prasat (t živé hm.),2018,302019.347
Česko,Výroba jatečných prasat (t živé hm.),2019,286761.736
Česko,Výroba jatečných prasat (t živé hm.),2020,290796.905
Česko,Výroba jatečných prasat (t živé hm.),2021,296565.731
Česko,Výroba jatečných prasat (t živé hm.),2022,279117.506
Česko,Výroba jatečných prasat (t živé hm.),2023,260023.105
Česko,Výroba jatečných prasat (t živé hm.),2024,259827.069
Česko,Výroba jatečné drůbeže (t živé hm.),2016,239323.599
Česko,Výroba jatečné drůbeže (t živé hm.),2017,253762.556
Česko,Výroba jatečné drůbeže (t živé hm.),2018,257025.28
Česko,Výroba jatečné drůbeže (t živé hm.),2019,262842.501
Česko,Výroba jatečné drůbeže (t živé hm.),2020,259266.6
Česko,Výroba jatečné drůbeže (t živé hm.),2021,257259.67
Česko,Výroba jatečné drůbeže (t živé hm.),2022,258505.137
Česko,Výroba jatečné drůbeže (t živé hm.),2023,258851.61
Česko,Výroba jatečné drůbeže (t živé hm.),2024,266904.001
Česko,Výroba mléka (tis. litrů),2016,2984153.066
Česko,Výroba mléka (tis. litrů),2017,2998260.303
Česko,Výroba mléka (tis. litrů),2018,3078390.413
Česko,Výroba mléka (tis. litrů),2019,3072828.134
Česko,Výroba mléka (tis. litrů),2020,3181822.031
Česko,Výroba mléka (tis. litrů),2021,3222890.085
Česko,Výroba mléka (tis. litrů),2022,3251373.499
Česko,Výroba mléka (tis. litrů),2023,3383918.659
Česko,Výroba mléka (tis. litrů),2024,3460442.032
Česko,Výroba konzumních vajec (tis. kusů),2016,1313554.733
Česko,Výroba konzumních vajec (tis. kusů),2017,1468936.496
Česko,Výroba konzumních vajec (tis. kusů),2018,1522289.87
Česko,Výroba konzumních vajec (tis. kusů),2019,1608924.394
Česko,Výroba konzumních vajec (tis. kusů),2020,1607826.495
Česko,Výroba konzumních vajec (tis. kusů),2021,1735143.006
Česko,Výroba konzumních vajec (tis. kusů),2022,1529377.667
Česko,Výroba konzumních vajec (tis. kusů),2023,1478273.235
Česko,Výroba konzumních vajec (tis. kusů),2024,1529324.234
Česko,Maso celkem,2016,448967.276
Česko,Maso celkem,2017,437834.791
Česko,Maso celkem,2018,447010.176
Česko,Maso celkem,2019,450774.444
Česko,Maso celkem,2020,454845.862
Česko,Maso celkem,2021,466856.027
Česko,Maso celkem,2022,447317.034
Česko,Maso celkem,2023,435908.361
Česko,Maso celkem,2024,450075.499
Česko,Hovězí,2016,71466.884
Česko,Hovězí,2017,67298.912
Česko,Hovězí,2018,71180.905
Česko,Hovězí,2019,72543.054
Česko,Hovězí,2020,72161.651
Česko,Hovězí,2021,72174.759
Česko,Hovězí,2022,68260.683
Česko,Hovězí,2023,69916.757
Česko,Hovězí,2024,68505.869
Česko,Telecí,2016,465.593
Česko,Telecí,2017,415.101
Česko,Telecí,2018,397.826
Česko,Telecí,2019,349.178
Česko,Telecí,2020,356.7
Česko,Telecí,2021,377.602
Česko,Telecí,2022,322.242
Česko,Telecí,2023,312.816
Česko,Telecí,2024,324.879
Česko,Vepřové,2016,220334.241
Česko,Vepřové,2017,211000.709
Česko,Vepřové,2018,210910.456
Česko,Vepřové,2019,209603.926
Česko,Vepřové,2020,211435.906
Česko,Vepřové,2021,217007.896
Česko,Vepřové,2022,208634.157
Česko,Vepřové,2023,197858.886
Česko,Vepřové,2024,211588.345
Česko,Skopové,2016,57.101
Česko,Skopové,2017,54.936
Česko,Skopové,2018,74.548
Česko,Skopové,2019,65.041
Česko,Skopové,2020,40.812
Česko,Skopové,2021,41.509
Česko,Skopové,2022,44.956
Česko,Skopové,2023,52.792
Česko,Skopové,2024,55.639
Česko,Jehněčí,2016,120.922
Česko,Jehněčí,2017,133.316
Česko,Jehněčí,2018,151.104
Česko,Jehněčí,2019,148.91
Česko,Jehněčí,2020,110.791
Česko,Jehněčí,2021,84.176
Česko,Jehněčí,2022,80.458
Česko,Jehněčí,2023,69.616
Česko,Jehněčí,2024,58.377
Česko,Kozí,2016,3.252
Česko,Kozí,2017,4.44
Česko,Kozí,2018,7.155
Česko,Kozí,2019,9.396
Česko,Kozí,2020,5.949
Česko,Kozí,2021,3.879
Česko,Kozí,2022,3.77
Česko,Kozí,2023,3.034
Česko,Kozí,2024,2.966
Česko,Koňské,2016,27.032
Česko,Koňské,2017,21.742
Česko,Koňské,2018,27.034
Česko,Koňské,2019,11.2
Česko,Koňské,2020,9.225
Česko,Koňské,2021,9.474
Česko,Koňské,2022,6.918
Česko,Koňské,2023,7.491
Česko,Koňské,2024,5.372
Česko,Drůbeží,2016,156492.251
Česko,Drůbeží,2017,158905.635
Česko,Drůbeží,2018,164261.148
Česko,Drůbeží,2019,168043.739
Česko,Drůbeží,2020,170724.828
Česko,Drůbeží,2021,177156.732
Česko,Drůbeží,2022,169963.85
Česko,Drůbeží,2023,167686.969
Česko,Drůbeží,2024,169534.052
Česko,Stavy ovcí (ks),2016,218493.0
Česko,Stavy ovcí (ks),2017,217141.0
Česko,Stavy ovcí (ks),2018,218915.0
Česko,Stavy ovcí (ks),2019,213068.0
